specimen_id,document_type,quality_profile,field_name,ground_truth_value,extracted_value,normalized_gt,normalized_pred,exact_match,normalized_match,cer,edit_distance,confidence,latency_ms
DOC-4A692FAE_clean,marksheet,clean,subject[1].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[2].code,AI201,,ai201,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[2].grade,E,,e,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[2].credits,4,,4,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[3].code,AI302,,ai302,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[3].grade,C,,c,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[3].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[4].code,HS101,,hs101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[4].grade,C,,c,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[4].credits,2,,2,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[5].code,ES101,,es101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[5].grade,C,,c,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[5].credits,2,,2,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[6].code,AI202,,ai202,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[6].grade,D,,d,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[6].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[7].code,AI204,,ai204,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[7].grade,C,,c,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[7].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[8].code,HS101,,hs101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[8].grade,D,,d,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[8].credits,2,,2,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[9].code,AI301,,ai301,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[9].grade,D,,d,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[9].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[10].code,HS101,,hs101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[10].grade,D,,d,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[10].credits,2,,2,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[11].code,AI201,,ai201,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[11].grade,C,,c,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[11].credits,4,,4,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[12].code,AI203,,ai203,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[12].grade,D,,d,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[12].credits,4,,4,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[13].code,ES101,,es101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[13].grade,C,,c,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[13].credits,2,,2,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[14].code,MA102,,ma102,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[14].grade,E,,e,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[14].credits,4,,4,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[15].code,ES101,,es101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[15].grade,B,,b,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[15].credits,2,,2,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[16].code,MA102,,ma102,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[16].grade,A,,a,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[16].credits,4,,4,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[17].code,AI202,,ai202,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[17].grade,B,,b,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[17].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[18].code,AI302,,ai302,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[18].grade,S,,s,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[18].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[19].code,MA101,,ma101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[19].grade,S,,s,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[19].credits,4,,4,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[20].code,AI204,,ai204,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[20].grade,B,,b,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[20].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[21].code,AI203,,ai203,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[21].grade,A,,a,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[21].credits,4,,4,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[22].code,HS101,,hs101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[22].grade,B,,b,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[22].credits,2,,2,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[23].code,PH101,,ph101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[23].grade,A,,a,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[23].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[24].code,AI301,,ai301,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[24].grade,B,,b,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[24].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[25].code,AI301,,ai301,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[25].grade,S,,s,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[25].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[26].code,AI203,,ai203,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[26].grade,B,,b,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[26].credits,4,,4,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[27].code,AI202,,ai202,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[27].grade,B,,b,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[27].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[28].code,AI201,,ai201,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[28].grade,S,,s,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[28].credits,4,,4,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[29].code,AI302,,ai302,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[29].grade,A,,a,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[29].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[30].code,AI201,,ai201,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[30].grade,C,,c,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[30].credits,4,,4,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[31].code,HS101,,hs101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[31].grade,C,,c,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[31].credits,2,,2,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[32].code,ES101,,es101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[32].grade,C,,c,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[32].credits,2,,2,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[33].code,CH101,,ch101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[33].grade,D,,d,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[33].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[34].code,AI301,,ai301,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[34].grade,C,,c,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[34].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[35].code,AI302,,ai302,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[35].grade,D,,d,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[35].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[36].code,ES101,,es101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[36].grade,E,,e,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[36].credits,2,,2,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[37].code,CH101,,ch101,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[37].grade,C,,c,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[37].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[38].code,AI201,,ai201,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[38].grade,C,,c,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[38].credits,4,,4,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[39].code,ME100,,me100,,False,False,1.0,5,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[39].grade,D,,d,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_clean,marksheet,clean,subject[39].credits,3,,3,,False,False,1.0,1,0.95,9077
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,studentName,kavya nair,['Kavya Nair'],kavya nair,['kavya nair'],False,False,0.6,4,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,rollNumber,21BTAI0307,21BTAI0307,21btai0307,21btai0307,True,True,0.0,0,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,enrollmentNumber,EN202100307,EN202100307,en202100307,en202100307,True,True,0.0,0,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,degreeName,Bachelor of Technology in Artificial Intelligence,Bachelor of Technology in Artificial Intelligence,bachelor of technology in artificial intelligence,bachelor of technology in artificial intelligence,True,True,0.0,0,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,branchName,artificial intelligence,['Artificial Intelligence'],artificial intelligence,['artificial intelligence'],False,False,0.2609,4,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,batchYears,2021 - 2025,['2021 - 2025'],2021 - 2025,['2021 - 2025'],False,False,0.3636,4,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,fatherName,pranav nair,,pranav nair,,False,False,1.0,11,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,motherName,ananya nair,,ananya nair,,False,False,1.0,11,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,dateOfBirth,2002-09-03,,2002-09-03,,False,False,1.0,10,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,email,kavya.nair307@srit.edu.in,,kavya.nair307@srit.edu.in,,False,False,1.0,25,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,phone,+91 9872686245,,+91 9872686245,,False,False,1.0,14,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,bloodGroup,a-,,a-,,False,False,1.0,2,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,universityName,Sri Ramanujan Institute of Technology,Sri Ramanujan Institute of Technology,sri ramanujan institute of technology,sri ramanujan institute of technology,True,True,0.0,0,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,universityCode,SRIT,SRIT,srit,srit,True,True,0.0,0,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,universityTagline,"Innovation, Research, Technology",,"innovation, research, technology",,False,False,1.0,32,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,cgpa,7.39,7.39,7.39,7.39,True,True,0.0,0,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,issueDate,2025-12-12,2025-12-12,2025-12-12,2025-12-12,True,True,0.0,0,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,documentType,marksheet,,marksheet,,False,False,1.0,9,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[0].code,AI204,,ai204,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[0].grade,D,,d,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[0].credits,3,,3,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[1].code,AI202,,ai202,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[1].grade,B,,b,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[1].credits,3,,3,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[2].code,AI201,,ai201,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[2].grade,E,,e,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[2].credits,4,,4,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[3].code,AI302,,ai302,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[3].grade,C,,c,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[3].credits,3,,3,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[4].code,HS101,,hs101,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[4].grade,C,,c,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[4].credits,2,,2,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[5].code,ES101,,es101,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[5].grade,C,,c,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[5].credits,2,,2,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[6].code,AI202,,ai202,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[6].grade,D,,d,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[6].credits,3,,3,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[7].code,AI204,,ai204,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[7].grade,C,,c,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[7].credits,3,,3,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[8].code,HS101,,hs101,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[8].grade,D,,d,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[8].credits,2,,2,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[9].code,AI301,,ai301,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[9].grade,D,,d,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[9].credits,3,,3,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[10].code,HS101,,hs101,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[10].grade,D,,d,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[10].credits,2,,2,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[11].code,AI201,,ai201,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[11].grade,C,,c,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[11].credits,4,,4,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[12].code,AI203,,ai203,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[12].grade,D,,d,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[12].credits,4,,4,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[13].code,ES101,,es101,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[13].grade,C,,c,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[13].credits,2,,2,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[14].code,MA102,,ma102,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[14].grade,E,,e,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[14].credits,4,,4,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[15].code,ES101,,es101,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[15].grade,B,,b,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[15].credits,2,,2,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[16].code,MA102,,ma102,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[16].grade,A,,a,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[16].credits,4,,4,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[17].code,AI202,,ai202,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[17].grade,B,,b,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[17].credits,3,,3,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[18].code,AI302,,ai302,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[18].grade,S,,s,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[18].credits,3,,3,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[19].code,MA101,,ma101,,False,False,1.0,5,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[19].grade,S,,s,,False,False,1.0,1,0.95,8507
DOC-4A692FAE_mobile_camera,marksheet,mobile_camera,subject[19].credits,4,,4,,False,False,1.0,1,0.95,8507
